Order_ID,Order_Date,Location,Customer_Type,Category,Product,Quantity,Unit_Price,Discount_Percent,Discount_Amount,Net_Sales,Cost,Profit,Payment_Method
1079,2025-08-27 00:00:00,Davanagere,Wholesale,Home,Storage Box,1,913,0.1,91.3,821.7,547.8,273.9,UPI
1080,2025-01-10 00:00:00,Bengaluru,Online,Stationery,Pen Set,1,632,0,0,632,359.5,272.5,Net Banking
1081,2025-07-18 00:00:00,Bengaluru,Retail,Electronics,USB Cable,3,441,0,0,1323,829.55,493.45,Card
1082,2025-12-08 00:00:00,Hubballi,Wholesale,Home,Table Lamp,2,925,0.05,92.5,1757.5,1082.08,675.42,Cash
1083,2025-09-02 00:00:00,Bengaluru,Retail,Fitness,Gym Gloves,4,765,0,0,3060,2049.07,1010.93,Card
1084,2025-05-27 00:00:00,Davanagere,Wholesale,Electronics,Power Bank,7,1535,0,0,10745,8084.9,2660.1,UPI
1085,2025-08-16 00:00:00,Hubballi,Wholesale,Fitness,Yoga Mat,4,1095,0,0,4380,2521.19,1858.81,Cash
1086,2025-02-09 00:00:00,Mysuru,Wholesale,Stationery,Pen Set,1,632,0,0,632,450.65,181.35,UPI
1087,2025-05-19 00:00:00,Mangaluru,Online,Fitness,Gym Gloves,4,1975,0.05,395,7505,4217.88,3287.12,Cash
1088,2025-05-29 00:00:00,Bengaluru,Retail,Fitness,Yoga Mat,1,451,0.05,22.55,428.45,311,117.45,Cash
1089,2025-08-26 00:00:00,Mangaluru,Retail,Electronics,Power Bank,3,914,0,0,2742,1810.06,931.94,Card
1090,2025-07-12 00:00:00,Mangaluru,Retail,Electronics,Wireless Mouse,5,2211,0.15,1658.25,9396.75,6425.95,2970.8,Card
1091,2025-09-29 00:00:00,Bengaluru,Wholesale,Electronics,Power Bank,4,2443,0.1,977.2,8794.8,6515.42,2279.38,Cash
1092,2025-03-25 00:00:00,Mysuru,Retail,Stationery,Notebook,3,206,0,0,618,402.78,215.22,UPI
1093,2025-11-14 00:00:00,Mysuru,Wholesale,Electronics,Keyboard,6,1988,0,0,11928,9256.78,2671.22,Card
1094,2025-01-31 00:00:00,Davanagere,Retail,Fitness,Skipping Rope,4,1084,0.05,216.8,4119.2,2982.21,1136.99,Card
1095,2025-07-22 00:00:00,Mysuru,Wholesale,Electronics,Power Bank,3,1596,0.05,239.4,4548.6,2667.18,1881.42,UPI
1096,2025-06-18 00:00:00,Davanagere,Wholesale,Stationery,Notebook,3,176,0,0,528,427.5,100.5,Net Banking
1097,2025-01-15 00:00:00,Hubballi,Online,Fitness,Gym Gloves,4,1113,0.1,445.2,4006.8,2519.18,1487.62,Card
1098,2025-10-30 00:00:00,Mangaluru,Online,Fitness,Skipping Rope,6,1799,0.05,539.7,10254.3,7837.05,2417.25,UPI
1099,2025-03-20 00:00:00,Davanagere,Online,Stationery,File Folder,3,361,0,0,1083,792.42,290.58,UPI
1100,2025-03-19 00:00:00,Davanagere,Retail,Electronics,Keyboard,2,2455,0.05,245.5,4664.5,2919.22,1745.28,UPI
1101,2025-02-13 00:00:00,Hubballi,Online,Electronics,Power Bank,3,2017,0,0,6051,3960.79,2090.21,Net Banking
1102,2025-08-13 00:00:00,Hubballi,Retail,Fitness,Resistance Band,2,919,0.1,183.8,1654.2,1124.88,529.32,UPI
1103,2025-10-02 00:00:00,Hubballi,Retail,Electronics,Keyboard,7,1686,0.05,590.1,11211.9,8153.12,3058.78,UPI
1104,2025-12-23 00:00:00,Hubballi,Wholesale,Home,Wall Clock,5,1361,0,0,6805,4881.85,1923.15,Cash
1105,2025-05-22 00:00:00,Hubballi,Retail,Home,Storage Box,7,819,0,0,5733,3897.72,1835.28,Cash
1106,2025-04-07 00:00:00,Mysuru,Retail,Fitness,Skipping Rope,6,1741,0,0,10446,6334.45,4111.55,Card
1107,2025-08-28 00:00:00,Davanagere,Online,Electronics,USB Cable,2,1921,0,0,3842,2448.96,1393.04,UPI
1108,2025-11-02 00:00:00,Bengaluru,Retail,Fitness,Dumbbells,3,1604,0,0,4812,2985.12,1826.88,Card
1109,2025-07-16 00:00:00,Mysuru,Wholesale,Fitness,Yoga Mat,2,1094,0,0,2188,1490.14,697.86,Cash
1110,2025-06-27 00:00:00,Mysuru,Online,Electronics,Keyboard,6,2051,0,0,12306,8062.08,4243.92,UPI
1111,2025-09-07 00:00:00,Mangaluru,Retail,Stationery,Pen Set,6,383,0,0,2298,1734.69,563.31,Cash
1112,2025-10-14 00:00:00,Bengaluru,Retail,Electronics,USB Cable,3,1782,0.05,267.3,5078.7,3033.18,2045.52,Card
1113,2025-09-28 00:00:00,Mysuru,Online,Home,Water Bottle,5,360,0,0,1800,1235.9,564.1,Cash
1114,2025-03-03 00:00:00,Bengaluru,Online,Stationery,Marker Set,3,668,0,0,2004,1576.81,427.19,Card
1115,2025-01-29 00:00:00,Bengaluru,Online,Fitness,Resistance Band,2,1323,0,0,2646,1931,715,UPI
1116,2025-07-12 00:00:00,Mysuru,Retail,Electronics,USB Cable,7,1430,0,0,10010,6243.11,3766.89,Cash
1117,2025-08-08 00:00:00,Davanagere,Online,Stationery,Desk Organizer,6,221,0,0,1326,1076.02,249.98,UPI
1118,2025-10-22 00:00:00,Davanagere,Retail,Stationery,Pen Set,1,370,0,0,370,220.17,149.83,UPI
1119,2025-07-29 00:00:00,Bengaluru,Online,Home,Wall Clock,7,1555,0,0,10885,7080.86,3804.14,Card
1120,2025-10-05 00:00:00,Bengaluru,Retail,Electronics,Power Bank,7,847,0,0,5929,3620.29,2308.71,Net Banking
1121,2025-08-06 00:00:00,Hubballi,Online,Fitness,Skipping Rope,2,1026,0.05,102.6,1949.4,1186.36,763.04,UPI
1122,2025-09-03 00:00:00,Bengaluru,Retail,Home,Table Lamp,4,1661,0,0,6644,5033.6,1610.4,Card
1123,2025-05-22 00:00:00,Mysuru,Online,Fitness,Gym Gloves,6,1773,0.05,531.9,10106.1,5588.5,4517.6,Net Banking
1124,2025-01-06 00:00:00,Davanagere,Wholesale,Electronics,USB Cable,7,1891,0.05,661.85,12575.15,8723.75,3851.4,UPI
1125,2025-10-16 00:00:00,Mangaluru,Retail,Home,Water Bottle,4,1114,0.1,445.6,4010.4,3210.8,799.6,Net Banking
1126,2025-11-03 00:00:00,Bengaluru,Wholesale,Stationery,File Folder,5,70,0.05,17.5,332.5,257.89,74.61,Cash
1127,2025-02-25 00:00:00,Davanagere,Wholesale,Fitness,Skipping Rope,3,440,0,0,1320,836.46,483.54,Card
1128,2025-04-23 00:00:00,Bengaluru,Retail,Fitness,Resistance Band,6,795,0,0,4770,2641.82,2128.18,Net Banking
1129,2025-02-16 00:00:00,Hubballi,Retail,Stationery,File Folder,2,502,0.05,50.2,953.8,536.85,416.95,Net Banking
1130,2025-12-18 00:00:00,Davanagere,Online,Electronics,USB Cable,2,517,0,0,1034,626.98,407.02,UPI
1131,2025-01-10 00:00:00,Mangaluru,Retail,Stationery,File Folder,6,293,0.05,87.9,1670.1,1359.1,311,Card
1132,2025-09-03 00:00:00,Bengaluru,Wholesale,Home,Table Lamp,2,360,0.05,36,684,428.54,255.46,Cash
1133,2025-07-17 00:00:00,Hubballi,Retail,Fitness,Resistance Band,7,1534,0,0,10738,8634.51,2103.49,UPI
1134,2025-03-10 00:00:00,Hubballi,Wholesale,Stationery,Pen Set,7,398,0.1,278.6,2507.4,2054.69,452.71,Cash
1135,2025-04-23 00:00:00,Mangaluru,Wholesale,Electronics,Power Bank,1,525,0.1,52.5,472.5,296.35,176.15,Cash
1136,2025-07-19 00:00:00,Davanagere,Online,Fitness,Resistance Band,7,863,0,0,6041,4040.46,2000.54,UPI
1137,2025-10-28 00:00:00,Mysuru,Wholesale,Stationery,Desk Organizer,3,316,0,0,948,592.93,355.07,UPI
1138,2025-07-24 00:00:00,Bengaluru,Online,Stationery,Marker Set,5,678,0,0,3390,2181.65,1208.35,Card
1139,2025-09-05 00:00:00,Bengaluru,Online,Fitness,Yoga Mat,7,1010,0,0,7070,3953.49,3116.51,Net Banking
1140,2025-11-07 00:00:00,Mangaluru,Wholesale,Home,Bedsheet,4,1250,0.1,500,4500,2796.36,1703.64,Net Banking
1141,2025-02-14 00:00:00,Hubballi,Wholesale,Stationery,Marker Set,5,568,0,0,2840,1750.1,1089.9,UPI
1142,2025-02-27 00:00:00,Mangaluru,Wholesale,Fitness,Skipping Rope,7,813,0.05,284.55,5406.45,3831.39,1575.06,Net Banking
1143,2025-05-31 00:00:00,Hubballi,Wholesale,Electronics,Keyboard,5,1693,0,0,8465,5645.05,2819.95,Net Banking
1144,2025-03-30 00:00:00,Mangaluru,Wholesale,Electronics,USB Cable,2,1934,0.1,386.8,3481.2,2607.09,874.11,Card
1145,2025-02-04 00:00:00,Davanagere,Online,Fitness,Skipping Rope,1,2132,0.1,213.2,1918.8,1367.69,551.11,UPI
1146,2025-08-21 00:00:00,Mysuru,Retail,Stationery,Notebook,2,108,0.05,10.8,205.2,116.65,88.55,Cash
1147,2025-11-13 00:00:00,Davanagere,Wholesale,Stationery,File Folder,1,697,0.05,34.85,662.15,497.02,165.13,Net Banking
1148,2025-03-16 00:00:00,Mangaluru,Wholesale,Home,Bedsheet,4,790,0,0,3160,2456.8,703.2,UPI
1149,2025-09-17 00:00:00,Davanagere,Online,Home,Table Lamp,7,240,0,0,1680,1278.73,401.27,Cash
1150,2025-10-05 00:00:00,Davanagere,Wholesale,Home,Water Bottle,3,187,0.15,84.15,476.85,307.26,169.59,Net Banking
1151,2025-10-20 00:00:00,Hubballi,Wholesale,Electronics,Keyboard,2,2025,0.05,202.5,3847.5,2601.22,1246.28,Net Banking
1152,2025-09-30 00:00:00,Hubballi,Retail,Home,Water Bottle,2,939,0,0,1878,1277.02,600.98,Net Banking
1153,2025-11-05 00:00:00,Mysuru,Online,Home,Storage Box,4,642,0,0,2568,1941.87,626.13,Net Banking
1154,2025-10-22 00:00:00,Bengaluru,Online,Home,Table Lamp,2,859,0.05,85.9,1632.1,1113.01,519.09,UPI
1155,2025-11-20 00:00:00,Bengaluru,Online,Home,Storage Box,6,1598,0,0,9588,7041.73,2546.27,Card
1156,2025-09-16 00:00:00,Bengaluru,Retail,Fitness,Gym Gloves,7,557,0.05,194.95,3704.05,2116.85,1587.2,Net Banking
1157,2025-08-17 00:00:00,Bengaluru,Wholesale,Stationery,Desk Organizer,6,346,0,0,2076,1681.55,394.45,Net Banking
1158,2025-02-06 00:00:00,Mangaluru,Online,Home,Storage Box,3,188,0,0,564,436.84,127.16,UPI
1159,2025-10-12 00:00:00,Hubballi,Wholesale,Fitness,Gym Gloves,2,642,0,0,1284,1048.01,235.99,Net Banking
1160,2025-06-16 00:00:00,Mangaluru,Online,Fitness,Yoga Mat,4,1429,0.05,285.8,5430.2,3033.7,2396.5,Cash
1161,2025-04-26 00:00:00,Bengaluru,Online,Electronics,Headphones,3,1626,0,0,4878,3219.13,1658.87,Net Banking
1162,2025-09-28 00:00:00,Davanagere,Online,Home,Bedsheet,4,164,0,0,656,518.29,137.71,Cash
1163,2025-10-12 00:00:00,Mangaluru,Online,Stationery,File Folder,2,582,0,0,1164,749.45,414.55,UPI
1164,2025-12-29 00:00:00,Bengaluru,Wholesale,Electronics,Power Bank,4,2265,0,0,9060,7039.12,2020.88,UPI
1165,2025-07-02 00:00:00,Mangaluru,Retail,Home,Water Bottle,2,1283,0,0,2566,1509.03,1056.97,Cash
1166,2025-01-16 00:00:00,Bengaluru,Retail,Stationery,Desk Organizer,7,427,0,0,2989,2320.51,668.49,Net Banking
1167,2025-02-03 00:00:00,Davanagere,Retail,Electronics,Power Bank,5,1085,0.05,271.25,5153.75,3595.42,1558.33,Net Banking
1168,2025-01-12 00:00:00,Bengaluru,Retail,Electronics,Keyboard,1,783,0,0,783,613.56,169.44,Net Banking
1169,2025-01-15 00:00:00,Bengaluru,Retail,Stationery,Notebook,5,678,0,0,3390,2641.21,748.79,Card
1170,2025-10-26 00:00:00,Davanagere,Online,Electronics,USB Cable,5,391,0,0,1955,1473.45,481.55,Card
1171,2025-02-08 00:00:00,Mysuru,Wholesale,Stationery,Marker Set,4,462,0.05,92.4,1755.6,1110.42,645.18,Cash
1172,2025-06-12 00:00:00,Mangaluru,Retail,Electronics,Power Bank,2,1003,0,0,2006,1389.47,616.53,Cash
1173,2025-03-10 00:00:00,Mangaluru,Online,Home,Table Lamp,4,665,0,0,2660,1966.25,693.75,Net Banking
1174,2025-06-11 00:00:00,Mangaluru,Online,Home,Water Bottle,3,633,0.1,189.9,1709.1,999.3,709.8,Cash
1175,2025-07-09 00:00:00,Bengaluru,Online,Fitness,Skipping Rope,1,1593,0,0,1593,1047.51,545.49,UPI
1176,2025-02-15 00:00:00,Davanagere,Wholesale,Electronics,Keyboard,5,999,0,0,4995,3311.48,1683.52,Net Banking
1177,2025-07-17 00:00:00,Bengaluru,Retail,Stationery,Marker Set,1,509,0.05,25.45,483.55,328.84,154.71,Net Banking
1178,2025-08-26 00:00:00,Bengaluru,Wholesale,Fitness,Dumbbells,2,669,0.05,66.9,1271.1,797.32,473.78,Card
1179,2025-04-03 00:00:00,Hubballi,Online,Stationery,Pen Set,4,272,0.15,163.2,924.8,601.49,323.31,UPI
1180,2025-10-28 00:00:00,Bengaluru,Retail,Fitness,Skipping Rope,4,301,0.15,180.6,1023.4,584.16,439.24,UPI
1181,2025-05-25 00:00:00,Davanagere,Wholesale,Stationery,Notebook,2,386,0,0,772,470.1,301.9,Cash
1182,2025-01-21 00:00:00,Hubballi,Wholesale,Electronics,USB Cable,5,2392,0.05,598,11362,7257.91,4104.09,UPI
1183,2025-11-28 00:00:00,Mangaluru,Online,Electronics,Power Bank,2,1332,0.1,266.4,2397.6,1902.19,495.41,UPI
1184,2025-09-12 00:00:00,Bengaluru,Wholesale,Fitness,Skipping Rope,7,2182,0.1,1527.4,13746.6,11260.09,2486.51,Cash
1185,2025-06-05 00:00:00,Mangaluru,Retail,Fitness,Yoga Mat,6,1650,0,0,9900,7303.82,2596.18,Net Banking
1186,2025-07-08 00:00:00,Mysuru,Wholesale,Electronics,Keyboard,4,2343,0,0,9372,7234.97,2137.03,UPI
1187,2025-06-30 00:00:00,Bengaluru,Retail,Electronics,Keyboard,5,818,0,0,4090,3220.11,869.89,Cash
1188,2025-07-30 00:00:00,Davanagere,Online,Home,Bedsheet,1,1083,0,0,1083,597.29,485.71,Net Banking
1189,2025-07-15 00:00:00,Bengaluru,Wholesale,Fitness,Yoga Mat,4,1006,0,0,4024,2647.03,1376.97,Cash
1190,2025-12-31 00:00:00,Mysuru,Retail,Fitness,Skipping Rope,7,1324,0.05,463.4,8804.6,5906.37,2898.23,Cash
1191,2025-12-03 00:00:00,Davanagere,Wholesale,Electronics,USB Cable,3,1698,0,0,5094,2826.83,2267.17,UPI
1192,2025-08-02 00:00:00,Bengaluru,Wholesale,Electronics,Power Bank,4,1254,0.05,250.8,4765.2,3741.25,1023.95,Net Banking
1193,2025-05-25 00:00:00,Mysuru,Wholesale,Home,Table Lamp,4,1448,0,0,5792,4549.31,1242.69,Cash
1194,2025-05-25 00:00:00,Mangaluru,Online,Electronics,USB Cable,1,1723,0.15,258.45,1464.55,1198.88,265.67,Card
1195,2025-03-11 00:00:00,Davanagere,Retail,Electronics,USB Cable,3,1652,0,0,4956,3047.66,1908.34,Net Banking
1196,2025-04-10 00:00:00,Davanagere,Online,Home,Bedsheet,5,261,0.1,130.5,1174.5,738.09,436.41,Cash
1197,2025-01-30 00:00:00,Mangaluru,Retail,Electronics,Keyboard,2,1371,0.1,274.2,2467.8,1850.16,617.64,Cash
1198,2025-09-21 00:00:00,Mysuru,Wholesale,Electronics,Wireless Mouse,2,1987,0,0,3974,2857.45,1116.55,Cash
1199,2025-06-29 00:00:00,Bengaluru,Retail,Fitness,Gym Gloves,7,1441,0.05,504.35,9582.65,7321.97,2260.68,UPI
1200,2025-06-10 00:00:00,Mysuru,Retail,Electronics,Power Bank,3,1633,0.05,244.95,4654.05,3459.91,1194.14,UPI
